x;y;z;Zone;batiment;Paramètres;prof moy;prof;prof h;prof b;lithologie;indices organo;PID;REMSCA N;Arsenic (As);Cadmium (Cd);Chrome (Cr);Cuivre (cu);Mercure (Hg);Nickel (Ni);Plomb (Pb);Zinc (Zn);HYDROCARBURES AROMATIQUES POLYCYCLIQUES (HAP);Naphtalène;Acénaphtylène;Acénaphtène;Fluorène;Phénanthrène;Anthracène;Fluoranthène;Pyrène;Benzo(a)anthracène;Chrysène;Benzo(b)fluoranthène;Benzo(k)fluoranthène;Benzo(a)pyrène;Dibenzo(a.h)anthracène;Benzo(g.h.i)pérylène;Indéno(1.2.3-cd)pyrène;HAP (6 Borneff) - somme;Somme HAP (VROM);HAP (EPA) - somme;COMPOSES AROMATIQUES VOLATILS (CAV - BTEX);Benzène;Toluène;Ethylbenzène;m,p-Xylène;o-Xylène;Naphtalène;Somme Xylènes;BTEX total;COMPOSES ORGANO HALOGENES VOLATILS (COHV);Chlorure de Vinyle;Dichlorométhane;Trichlorométhane;Tétrachlorométhane;Trichloroéthylène;Tétrachloroéthylène;1.1.1-Trichloroéthane;1.1.2-Trichloroéthane;1.1-Dichloroéthane;1.2-Dichloroéthane;1.1-Dichloroéthylène;cis-1.2-Dichloroéthène;Trans-1.2-Dichloroéthylène;Somme cis/trans-1.2-Dichloroéthylènes;Hexachloroéthane;1.1.1.2-Tetrachloroéthane;1.1.2.2-Tetrachloréthane;Chloroéthane;Chlorométhane;Pentachloroethane;Somme COHV;HYDROCARBURES TOTAUX (HCT);Fraction aliphatique C5-C6;Fraction aliphatique C6-C8;Fraction aliphatique C8-C10;Fraction aromatique C6-C8;Fraction aromatique C8-C10;Fraction >C6-C8;Fraction C8-C10;Fraction C5-C10;Hydrocarbures totaux C10-C40;Fraction C10-C12;Fraction C12-C16;Fraction C16-C20;Fraction C20-C24;Fraction C24-C28;Fraction C28-C32;Fraction C32-C36;Hydrocarbures > C21-C35;Fraction C36-C40;ETBE/MTBE;ETBE;MTBE;POLYCHLOROBIPHENYLES (PCB);Somme 6 PCB;Somme 7 PCB (Ballschmiter);PCB (28);PCB (52);PCB (101);PCB (118);PCB (138);PCB (153);PCB (180);Source;reference plan;Nom sondage;profondeur de ;profondeur a ;Somme des C5;Somme des C6;Somme des C7;Somme des C8;Somme des C9;Somme des C10;Cumène;m-. p- Ethyltoluène ;Mésitylène;o-Ethyltoluène;Pseudocumène;Somme des CAV;Aluminum;Acétate d'éthyle;Acétate d'isopropyle;Acétone;Méthyléthylcétone;MIBK;Tétrahydrofurane (THF);1.4-Dioxane;Diéthyléther;Diisopropyléther (DIPE);Diéthoxyméthane;Cyclohexanone;Méthanol;Éthanol;Butanol-1;Butanol-2;Somme des indices aliphatiques et aromatiques;Indice aliphatique >nC10-nC12 ;Indice aliphatique >nC12-nC14 ;Indice aliphatique >nC14-nC16 ;Indice aliphatique >nC16-nC21 ;Indice aliphatique >nC21-nC35 ;Indice aliphatique >nC35-nC40 ;Somme des indices aliphatiques ;Indice aromatique >nC10-nC12 ;Indice aromatique >nC12-nC14 ;Indice aromatique >nC14-nC16 ;Indice aromatique >nC16-nC21 ;Indice aromatique >nC21-nC35 ;Indice aromatique >nC35-nC40 ;Somme des indices aromatiques
1642656.00575803;8174905.54100863;;Station service;B23;B23-T28;1.5;;1;2;sable argileux compact gris ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.09;<0.05;0.26;0.24;0.15;0.13;0.23;0.08;0.16;<0.05;0.13;0.11;;;1.5;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;2600;110;820;1400;;;;;390;<20;;;;;;;;;;;;;;53534464-B23;;B23_T28;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642656.00575803;8174905.54100863;;Station service;B23;B23-T28;2.5;;2;3;sable fin claire ;;;;-;-;-;-;-;-;-;-;;<0.11;<0.1;<0.45;0.44;0.69;<0.05;<0.05;0.22;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;1.3;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;137;7300;970;2700;2800;;;;;720;<20;;;;;;;;;;;;;;53534464-B23;;B23_T28;2;3;<15.0;<15.0;<15.0;17.4;<15.0;120;<0.1;0.44;2.4;1.1;0.44;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642656.00575803;8174905.54100863;;Station service;B23;B23-T28;3.3;;3;3.6;sable fin claire ;;;;-;-;-;-;-;-;-;-;;<0.16;<0.15;<0.53;<0.61;1.4;<0.06;0.06;0.38;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;1.9;;<0,1;<0,1;<0,1;<0,1;0,44;;;0,44;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;<10;340;<1;<1;;;294;12000;1700;4400;4700;;;;;1100;<40;;;;;;;;;;;;;;53534464-B23;;B23_T28;3;3.6;<15.0;<15.0;<15.0;<15.0;27.7;266;<0.1;2.2;5.1;3.2;2.9;14;;;;;;;;;;;;;;;;;12000;1100;1400;1600;2900;820;<20;8200;73;360;850;2000;610;<20;3900
1642649.85085944;8174905.95553363;;Station service;B23;B23-T29;0.625;;0.25;1;sable fin ocre à silex ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;59;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T29;0.25;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642649.85085944;8174905.95553363;;Station service;B23;B23-T29;1.5;;1;2;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.06;0.06;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.06;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;<10;<10;<1;<1;;;<10.0;1200;25;420;630;;;;;170;<20;;;;;;;;;;;;;;53534464-B23;;B23_T29;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;1100;29;110;180;400;130;<20;860;<20;31;58;110;67;<20;270
1642649.85085944;8174905.95553363;;Station service;B23;B23-T29;2.05;;2;2.1;sable fin gris à ocre;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.09;0.09;0.09;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.17;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;1200;43;450;570;;;;;150;<20;;;;;;;;;;;;;;53534464-B23;;B23_T29;2;2.1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642649.85085944;8174905.95553363;;Station service;B23;B23-T29;2.3;;2.1;2.5;sable fin ocre à rouge ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.06;<0.19;<0.12;<0.09;<0.06;<0.05;0.08;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.08;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;3300;140;1200;1500;;;;;400;<20;;;;;;;;;;;;;;53534464-B23;;B23_T29;2.1;2.5;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642662.43596385;8174904.16770038;;Station service;B23;B23-T30;0.625;;0.25;1;sable argileux gris ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;34;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T30;0.25;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642662.43596385;8174904.16770038;;Station service;B23;B23-T30;2;;1;3;sable argileux gris ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;560;<20;180;280;;;;;85;<20;;;;;;;;;;;;;;53534464-B23;;B23_T30;1;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642664.90439929;8174901.6810717;;Station service;B23;B23-T31;0.75;;0.5;1;sable fin ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T31;0.5;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642664.90439929;8174901.6810717;;Station service;B23;B23-T31;1.5;;1;2;sable fin ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T31;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642664.90439929;8174901.6810717;;Station service;B23;B23-T31;2.5;;2;3;sable fin ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T31;2;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642666.21886161;8174891.41949546;;Station service;B23;B23-T35bis;0.625;;0.25;1;sable fin ocre avec débris charbon de bois noir ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T35bis;0.25;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642666.21886161;8174891.41949546;;Station service;B23;B23-T35bis;1.5;;1;2;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T35bis;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642666.21886161;8174891.41949546;;Station service;B23;B23-T35bis;2.5;;2;3;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T35bis;2;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642658.74925409;8174906.46749119;;Station service;B23;B23-T36;0.6;;0.2;1;sable fin rouge ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T36;0.2;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642658.74925409;8174906.46749119;;Station service;B23;B23-T36;1.5;;1;2;sable fin rouge ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T36;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642646.09443359;8174908.78814595;;Station service;B23;B23-T37;0.6;;0.2;1;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T37;0.2;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642646.09443359;8174908.78814595;;Station service;B23;B23-T37;1.5;;1;2;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T37;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642646.09443359;8174908.78814595;;Station service;B23;B23-T37;2.5;;2;3;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T37;2;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642640.32905691;8174909.15074826;;Station service;B23;B23-T38;0.6;;0.2;1;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;34;<20;<20;<20;;;;;24;<20;;;;;;;;;;;;;;53534464-B23;;B23_T38;0.2;1;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642640.32905691;8174909.15074826;;Station service;B23;B23-T38;3.25;;3;3.5;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;23;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T38;3;3.5;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642629.23342632;8174910.49237679;;Station service;B23;B23-T39;0.575;;0.15;1;sable fin ocre ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<1.5;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T39;0.15;1;<1.5;<1.5;<1.5;<1.5;<1.5;<10.0;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642629.23342632;8174910.49237679;;Station service;B23;B23-T39;2.5;;2;3;sable fin ocre à claire ;;;;-;-;-;-;-;-;-;-;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;-;-;-;-;-;-;-;;-;;-;-;-;;;;;;;;-;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-B23;;B23_T39;2;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642666.90780599;8174925.06898952;;Station service;B21;B21-T07;0.425;;0.05;0.8;;;;;;;;;;;;;;17;<3.8;<0.38;5.3;8.1;<0.3;0.19;0.78;<0.06;0.19;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;31.1;;<1,0;<1,0;4,4;12;1,9;;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757;24000;2600;9000;8800;;;;;3200;<200;;;;;;;;;;;;;;53534464-SDC;;B21_T07;0.05;0.8;<15.0;58.1;<15.0;130;154;415;6.5;43;17;5.3;19;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642666.90780599;8174925.06898952;;Station service;B21;B21-T07;1.05;;0.8;1.3;;;;;;;;;;;;;;2;<0.54;<0.07;1.2;1.5;<0.2;<0.05;0.21;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;4.9;;<0,1;<0,1;0,47;1,2;0,23;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59.6;4900;460;1800;1800;;;;;810;130;;;;;;;;;;;;;;53534464-SDC;;B21_T07;0.8;1.3;<1.5;<1.5;<1.5;3.51;7.02;49.1;0.58;5;2;0.94;3.6;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642660.96112816;8174920.42768;;Station service;B21;B21-T08;0.425;;0.05;0.8;;;;;;;;;;;;;;15;<3.8;<0.5;7.6;11;<1.7;<0.5;1.2;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;;;35;;<1,0;<1,0;<1,0;<1,0;<1,0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;124;21000;2000;8300;8100;;;;;3000;<100;;;;;;;;;;;;;;53534464-SDC;;B21_T08;0.05;0.8;<15.0;<15.0;<15.0;<15.0;26.9;97.2;3.5;<1.0;<1.0;<1.0;<1.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642660.96112816;8174920.42768;;Station service;B21;B21-T08;1;;0.8;1.2;;;;;;;;;;;;;;<0.05;<0.06;<0.05;0.1;0.18;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;0.28;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<10.0;350;<20;120;150;;;;;62;<20;;;;;;;;;;;;;;53534464-SDC;;B21_T08;0.8;1.2;<1.5;<1.5;<1.5;<1.5;<1.5;2.42;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642660.96112816;8174920.42768;;Station service;B21;B21-T08;1.6;;1.2;2;;;;;;;;;;;;;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<10.0;71;<20;<20;32;;;;;<20;<20;;;;;;;;;;;;;;53534464-SDC;;B21_T08;1.2;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642660.96112816;8174920.42768;;Station service;B21;B21-T08;2.5;;2;3;;;;;;;;;;;;;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<10.0;110;<20;40;51;;;;;<20;<20;;;;;;;;;;;;;;53534464-SDC;;B21_T08;2;3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642656.24729817;8174924.34378491;;Station service;B21;B21-T09;0.25;;0.2;0.3;;;;;;;;;;;;;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<10.0;58;<20;<20;25;;;;;<20;<20;;;;;;;;;;;;;;53534464-SDC;;B21_T09;0.2;0.3;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642656.24729817;8174924.34378491;;Station service;B21;B21-T09;0.65;;0.3;1;;;;;;;;;;;;;;0.51;<0.18;<0.05;0.37;0.44;<0.08;<0.05;0.06;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;1.4;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.9;1500;200;610;530;;;;;150;<100;;;;;;;;;;;;;;53534464-SDC;;B21_T09;0.3;1;<1.5;2.53;6.33;8.86;13.9;39.2;0.25;<0.1;<0.1;0.13;<0.1;0.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1642656.24729817;8174924.34378491;;Station service;B21;B21-T09;1.5;;1;2;;;;;;;;;;;;;;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;<0.05;;;-/-;;<0,1;<0,1;<0,1;<0,1;<0,1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<10.0;<20;<20;<20;<20;;;;;<20;<20;;;;;;;;;;;;;;53534464-SDC;;B21_T09;1;2;<1.5;<1.5;<1.5;<1.5;<1.5;<1.5;<0.1;<0.1;<0.1;<0.1;<0.1;-/-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
